1.888150448720272045e+00 1.644234747372050665e+00 1.764095769449870899e+00 2.040400195525357674e+00
5.332811669365733476e-01 4.240384390491079292e-01 6.625914883444892212e-01 1.043502546166754863e+00
3.672901689268883718e-01 2.645030673908847600e-03 1.727078903737321869e-01 5.434974060315727051e-01
1.176811007039056278e+00 2.527007709324050611e-01 2.029679374099140343e-01 4.703726959478127245e-01
