1.702416616375494129e+00 1.060785483080926683e+00 6.311402455632286745e-01 4.629025616835781842e-01 5.932284278247881293e-01 1.039642543510769457e+00
8.908442967252458988e-01 4.588930147977872687e-01 2.141577147993792285e-01 1.812554306454937092e-01 3.760489579271063532e-01 8.023104794946448459e-01
4.457133928589562255e-01 1.597037998766700495e-01 4.357564310836883892e-02 1.049121694126342180e-01 3.468252975841636943e-01 7.662225120913894738e-01
2.165260450633872125e-01 3.956748331123782075e-02 1.764685639791992167e-02 1.471770129275336292e-01 4.238506995203711325e-01 8.408370130593887382e-01
1.234186332450954993e-01 3.144364719320128648e-02 8.086029955067546016e-02 2.610686372314538484e-01 5.634278261153914391e-01 9.791980588843975930e-01
1.230620825130810392e-01 9.784276633656723010e-02 2.019035451911606882e-01 4.201034977439686569e-01 7.412511928644022197e-01 1.155679247324353565e+00
