3.098818465548301335e-17
1.359941934018160186e-12
4.676942113682626153e-10
3.297239182241999749e-08
1.347070942208433243e-06
1.474294325099629444e-05
9.378695849517300137e-05
3.994682042210129756e-04
1.248936747376361072e-03
3.081228075897825009e-03
6.101581245881180018e-03
1.011903852284381719e-02
1.444646859268466574e-02
1.808946212513402527e-02
2.016653650185856045e-02
2.026254119063226541e-02
1.853676437090286122e-02
1.557324048883482713e-02
1.210344569170932610e-02
8.757166404945176605e-03
5.931009158817533884e-03
3.778274256481079733e-03
2.273537992881040359e-03
1.297156006569415848e-03
7.040859355668429827e-04
3.646826633544106430e-04
1.807358777022881379e-04
8.591833945196421783e-05
3.926585566950486003e-05
1.728711773827022280e-05
7.345591019375187478e-06
3.017702220125693266e-06
1.200487205445314070e-06
4.631365865329741543e-07
1.735080603730281486e-07
6.320255074028478202e-08
2.241095716800836056e-08
7.744057401459111686e-09
2.610353209009302548e-09
8.591415659047924208e-10
2.763452744531966767e-10
8.694122917463548662e-11
2.677503416678246836e-11
8.077744214427787108e-12
2.388986296951460776e-12
6.930933176978409279e-13
1.973783562235296634e-13
5.520779215131903905e-14
1.517555347818148038e-14
