1.702416616375494129e+00 5.115508861798070406e-01 1.039642543510769457e+00 3.512084849838258638e+00
3.103095239866020538e-01 4.529552826735103871e-02 7.933072089426592699e-01 2.462956610828326287e+00
1.230620825130810392e-01 2.974908576359829859e-01 1.155679247324353565e+00 2.541534897700238993e+00
3.847903780586033884e-01 7.796612097856948642e-01 1.680613718183748162e+00 2.916509858271886024e+00
