3.159604964555265203e-53,6.324371579746821929e-55,8.194577768054339919e-56,8.617289799784116152e-56,7.296566565457809814e-55,3.970600208650621200e-53,6.091512284079831701e-52,3.653097393108676499e-50,1.232289336389371895e-46,4.188518286602941717e-40,6.025509616273380667e-31,2.227674263161789269e-20,6.441916343032091802e-10,4.434372612656679036e-01,4.190242082911396865e+05,1.401238714332391620e+08
3.159345562241132616e-53,6.323918017998016037e-55,8.194028052858518244e-56,8.616739887144414838e-56,7.296113119489005802e-55,3.970341911436736226e-53,6.091062964744931835e-52,3.652733354578335160e-50,1.232153500127884077e-46,4.188672744653585543e-40,6.027464216035579919e-31,2.229062330502844995e-20,6.447049207952441552e-10,4.437732819251196115e-01,4.192324865719805821e+05,1.401420235468378663e+08
3.228872791877901520e-53,6.560358742204593322e-55,8.573413819798234802e-56,9.013763771721571217e-56,7.564603885796000551e-55,4.054459665430708863e-53,6.155917293050278343e-52,3.625367150217993428e-50,1.140087979554141175e-46,3.297701319431757723e-40,3.775479029395536867e-31,1.080645608491372249e-20,2.450974363865295112e-10,1.386127975505433152e-01,1.154235413661820494e+05,3.686567670993839949e+07
3.372711542020677616e-53,7.059849304174601550e-55,9.384829443728935571e-56,9.862606357941185204e-56,8.131258289798005226e-55,4.228220468154557301e-53,6.288056787654560994e-52,3.572184490448409642e-50,9.785801200006795440e-47,2.061423787674389323e-40,1.502826294810746567e-31,2.588635447961802029e-21,3.611053130096787721e-11,1.372734004897451822e-02,8.834639960925831474e+03,2.570012143076650333e+06
3.600410009903677881e-53,7.879485991979131148e-55,1.074427550568360019e-55,1.128399224516770539e-55,9.059768576783484567e-55,4.502714568340563253e-53,6.491538913392448215e-52,3.495424939199099622e-50,7.828601889484287689e-47,1.038561947026786188e-40,3.912760006668665740e-32,3.189580660552701598e-22,2.158308029785710373e-12,4.513742455999312261e-04,1.964897212687822048e+02,4.956052560093509237e+04
3.927576097353360567e-53,9.117963069072021295e-55,1.285878482574075070e-55,1.349320944361002306e-55,1.045998865284188347e-54,4.896013139459289962e-53,6.772710270516077810e-52,3.398157606922725766e-50,5.875875635721393656e-47,4.313409671300774266e-41,6.945754985923709510e-33,2.147692178828040019e-23,5.631544431313570463e-14,5.375037167717920596e-06,1.394547443313942869e+00,2.909349748929848829e+02
4.377622621773231375e-53,1.093487431715380291e-54,1.607762783701370320e-55,1.685306680565554874e-55,1.250904408111589599e-54,5.435109577192792531e-53,7.140461944567285307e-52,3.283992869756202682e-50,4.171162136089550021e-47,1.515525410120384018e-41,8.850067131873480727e-34,8.538062687838694211e-25,7.175841449145279662e-16,2.627414250237598530e-08,3.631521643522408940e-03,6.005964715816886068e-01
4.984488600625258709e-53,1.358380196347092442e-54,2.098483748843799111e-55,2.196945830167166315e-55,1.548739103060405771e-54,6.159007865787903909e-53,7.606629249217341522e-52,3.156773307314389055e-50,2.825652883677545003e-47,4.643896027702326022e-42,8.613609501806832978e-35,2.209665966772755057e-26,5.019345424672706067e-18,6.145189018294443152e-11,4.122393474209368286e-06,5.212504933215044269e-04
5.796773836146499569e-53,1.746847031822948133e-54,2.856608469327935772e-55,2.986345816285547267e-55,1.983975437424518015e-54,7.123236136363726553e-53,8.186519794831086130e-52,3.020283282496124841e-50,1.843721957046533884e-47,1.280863349329553726e-42,6.803026928163518448e-36,4.093446840482796784e-28,2.217550774207287440e-20,8.150280906145029448e-14,2.467782328746396791e-09,2.316754402049007602e-07
6.884244445169131233e-53,2.323861100979115521e-54,4.051331870007208569e-55,4.228496579914368347e-55,2.627868045204125310e-54,8.406027288145507286e-53,8.899634054683433212e-52,2.877998179947949603e-50,1.169393299786116974e-47,3.281784049485789438e-43,4.653795613079338025e-37,6.024397966996500652e-30,7.116852373060855322e-23,7.289350615394063876e-17,9.472878232541691307e-13,6.449092082925400823e-11
8.346105781440683825e-53,3.195565186775550891e-54,5.979050648915246888e-55,6.229412712338108853e-55,3.596262489125163961e-54,1.011955395043051487e-52,9.770319968959618158e-52,2.732928722231986787e-50,7.271989560588745920e-48,8.048862021973488237e-44,2.932754479710230916e-38,7.774658878062104483e-32,1.909473727035884194e-25,5.206689114804951327e-20,2.819265064812985196e-16,1.373158710505050058e-14
1.032653619919162182e-52,4.538340070865357283e-54,9.170430892724409235e-55,9.535961740705631834e-55,5.080675078795188493e-54,1.242440290316461332e-52,1.082876660090583394e-51,2.587471021689824439e-50,4.468025880848051088e-48,1.942083860972206571e-44,1.802287171792109502e-39,9.667758801273039833e-34,4.849212572907064143e-28,3.476394045647286963e-23,7.761953350235825277e-20,2.675250385392667813e-18
1.303608615366426855e-52,6.650629977053173605e-54,1.459703105071479772e-54,1.514739809505038503e-54,7.403400102816766714e-54,1.555290041835064081e-52,1.211191566510645366e-51,2.443338880157199145e-50,2.730258953966579825e-48,4.725233288389321703e-45,1.138045017219671729e-40,1.255767582700568151e-35,1.308308392057243042e-30,2.498083567670642423e-26,2.316162592582992328e-23,5.620973669029281952e-22
1.678421977486840807e-52,1.004689250883948302e-53,2.407799607204546028e-54,2.493087496855732360e-54,1.111683682783771425e-53,1.984375945050014888e-52,1.366423401868817735e-51,2.301544109382497862e-50,1.668089094552131771e-48,1.182443369358253501e-45,7.701158869204264380e-42,1.831050226498149293e-37,4.141569916375284518e-33,2.182841377035611532e-29,8.587281002543953015e-27,1.466666899233849143e-25
2.203101988742624287e-52,1.563082066228580334e-53,4.109660449832152564e-54,4.245394157067760357e-54,1.718553277853135348e-53,2.579498527946715351e-52,1.553792014372343012e-51,2.162393488224032587e-50,1.022958642542504823e-48,3.093929434663956614e-46,5.793515254024535751e-43,3.182223981519374412e-39,1.671321652542608865e-35,2.570469505373804887e-32,4.431269790467510741e-30,5.346409720831105488e-29
2.946756579391647993e-52,2.502020876722194522e-53,7.247290573086001170e-54,7.468616506107329817e-54,2.732546463520495964e-53,3.414579520052865409e-52,1.779168221565837509e-51,2.025417763880772928e-50,6.312245704703711459e-49,8.566798220324132138e-47,4.984651929692592195e-44,6.916481432313520290e-41,9.196571564503684720e-38,4.431326629475916680e-35,3.499373625955235283e-33,2.995602385251743121e-32
4.013652386530081418e-52,4.116653848442260927e-53,1.318603803405324566e-53,1.355484612694260113e-53,4.464686339975001315e-53,4.599833053835965962e-52,2.048633188546077709e-51,1.889368187224234302e-50,3.922763721877310997e-49,2.529157613687820673e-47,5.009337432524030353e-45,1.949146991154417279e-42,7.269300047340611889e-40,1.191873623374446616e-37,4.526403518174658681e-36,2.777344871104194927e-35
